1100000000000010 ; 7000000000000000
1100000000000010 ; 7100000300000000
1100000000000010 ; 7100000400000000
1100000000000100 ; 7000000000000000
1100000000000100 ; 7100000400000000
1100000000000107 ; 3031900000000010
1100000000000400 ; 7000000000000001
1100000000000400 ; 7100000300000001
1100000000000400 ; 7100000400000001
1100000000001000 ; 7000000000000000
1100000000001000 ; 7000000000000210
1100000000001001 ; 3000000000000030
1100000000001007 ; 3031900000000030
1100000000002000 ; 7330900000000000
1100000000002001 ; 3300000000000030
1100000000002006 ; 3335900000000030
1100000000003000 ; 7220900000000000
1100000000003000 ; 7220900000000210
1100000000003007 ; 3231900000000030
1100000000006006 ; 3335900000000030
1100000000100000 ; 7000000000000000
1100000000100000 ; 7100000300000000
1100000000100000 ; 7100000400000000
1100000000100007 ; 3031900000000020
1100000000100007 ; 3131900400000020
1100000000100010 ; 7100000300000000
1100000000300000 ; 7020200000000001
1100000000300000 ; 7120200400000001
1100001000000005 ; 3892900000000020
1100001000000005 ; 38929000000000C0
1100001000000007 ; 3891900000000020
110000200000000A ; 3038900000000020
110000200000000A ; 3038900000000030
110000200000000A ; 3038900000000040
110000200000000A ; 3138900300000020
110000200000000A ; 3138900300000050
110000200000000A ; 3138900400000020
110000200000000A ; 3138900400000040
110000200000000A ; 3138900400000080
1100100000000000 ; 7000000000000000
1100100000000000 ; 7100000300000000
1100100000000000 ; 7100000400000000
1100100000000000 ; 7100000400000020
1100100000000001 ; 3000000000000010
1100100000000001 ; 3000000000000020
1100100000000001 ; 3000000000000030
1100100000000001 ; 3000000000000040
1100100000000001 ; 3000000000000080
1100100000000001 ; 30000000000000C0
1100100000000001 ; 3000000000000140
1100100000000001 ; 3100000300000010
1100100000000001 ; 3100000300000020
1100100000000001 ; 3100000300000030
1100100000000001 ; 3100000300000040
1100100000000001 ; 31000003000000C0
1100100000000001 ; 3100000400000020
1100100000000001 ; 3100000400000030
1100100000000001 ; 3100000400000040
1100100000000001 ; 31000004000000C0
1100100000000001 ; 3100000400000140
1100100000000007 ; 3031900000000020
1100100000000007 ; 3031900000000040
1100100000000007 ; 3031900000000080
1100100000000007 ; 31319004000000C0
1100100000000007 ; 31319004000001D0
1100100000000010 ; 7000000000000000
1100100000100010 ; 7000000000000000
1100100000100010 ; 7100000300000000
1100100000100010 ; 7100000400000000
1100100000100011 ; 3000000000000080
1100101000000005 ; 38929000000000C0
1100101000100015 ; 3892900000000020
1100200000000000 ; 7010700000000001
1100200000000000 ; 7010700000000021
1100200000000000 ; 7010700000000031
1100200000000000 ; 70107000000000C1
1100200000000000 ; 71107003000000C1
1100200000000000 ; 7110700400000001
1100200000000001 ; 30000000000001C1
1100200000000001 ; 30000000000001D1
1100200000000001 ; 31000004000001C1
1100200000000002 ; 3000000000000011
1100200000000002 ; 3000000000000021
1100200000000002 ; 3000000000000031
1100200000000002 ; 3000000000000041
1100200000000002 ; 3000000000000051
1100200000000002 ; 3000000000000081
1100200000000002 ; 30000000000000C1
1100200000000002 ; 3000000000000141
1100200000000002 ; 3100000300000031
1100200000000002 ; 31000003000000C1
1100200000000002 ; 3100000400000041
1100200000000002 ; 3100000400000051
1100200000000002 ; 3100000400000081
1100200000000002 ; 31000004000000C1
1100200000000002 ; 3100000400000141
1100200000000012 ; 3000000000000121
1100200000000012 ; 3100000400000101
1100200000100012 ; 3000000000000161
1100200000100012 ; 3100000400000101
1100300000000000 ; 7010700000000001
1100300000000000 ; 7010700000000021
1100300000000000 ; 70107000000000C1
1100300000000000 ; 7110700300000001
1100300000000000 ; 7110700400000001
1100300000000000 ; 7110700400000021
1100300000000001 ; 3000000000000041
1100300000000001 ; 30000000000001C1
1100300000000001 ; 30000000000001D1
1100300000000001 ; 31000004000001C1
1100300000000002 ; 3000000000000141
1100300000000002 ; 3100000400000051
1100300000000007 ; 31319004000000C1
1100400000000000 ; 7020700000000001
1100400000000000 ; 7120700400000001
1100400000000007 ; 30319000000000C1
1100400000000007 ; 3031900000000141
1100500000000000 ; 7020700000000001
1100500000000000 ; 7020700000000021
1100500000000000 ; 7120700300000001
1100500000000000 ; 7120700400000001
1100500000000007 ; 3031900000000021
1100500000000007 ; 3031900000000081
1101000000000000 ; 7000000000000000
1101000000000000 ; 7100000300000000
1101000000000000 ; 7100000400000000
1101000000000007 ; 3031900000000020
1101000000000007 ; 30319000000000C0
1101000000000100 ; 7000000000000000
1101000000000100 ; 7100000300000000
1101000000000100 ; 7100000400000000
110100200000000A ; 30389000000001C0
1101100000000000 ; 7000000000000000
1101100000000000 ; 7100000300000000
1101100000000000 ; 7100000400000000
1101100000000001 ; 3000000000000010
1101100000000001 ; 3000000000000020
1101100000000001 ; 3000000000000030
1101100000000001 ; 3000000000000040
1101100000000001 ; 3000000000000080
1101100000000001 ; 30000000000000C0
1101100000000001 ; 3000000000000140
1101100000000001 ; 3100000300000010
1101100000000001 ; 3100000300000030
1101100000000001 ; 3100000300000040
1101100000000001 ; 31000003000000C0
1101100000000001 ; 3100000400000080
1101100000000001 ; 31000004000000C0
1101100000000001 ; 3100000400000140
1101100000000007 ; 3031900000000040
1101100000000007 ; 30319000000000C0
1101100000000007 ; 31319004000001C0
1101100000000007 ; 31319004000001D0
1101100000000010 ; 7000000000000000
1101100000000010 ; 7100000400000000
1101200000000000 ; 7010700000000001
1101200000000000 ; 7010700000000021
1101200000000000 ; 7110700300000001
1101200000000000 ; 7110700400000001
1101200000000002 ; 3000000000000011
1101200000000002 ; 3000000000000021
1101200000000002 ; 3000000000000031
1101200000000002 ; 3000000000000041
1101200000000002 ; 3000000000000051
1101200000000002 ; 3000000000000081
1101200000000002 ; 30000000000000C1
1101200000000002 ; 3000000000000111
1101200000000002 ; 3000000000000141
1101200000000002 ; 3100000300000011
1101200000000002 ; 3100000300000021
1101200000000002 ; 3100000300000031
1101200000000002 ; 3100000300000041
1101200000000002 ; 3100000300000051
1101200000000002 ; 31000003000000C1
1101200000000002 ; 3100000400000011
1101200000000002 ; 3100000400000021
1101200000000002 ; 3100000400000031
1101200000000002 ; 3100000400000041
1101200000000002 ; 3100000400000051
1101200000000002 ; 3100000400000081
1101200000000002 ; 31000004000000C1
1101200000000002 ; 3100000400000141
1101200000000002 ; 31000004000001C1
1101300000000000 ; 7010700000000001
1101300000000002 ; 3100000300000021
1101400000000000 ; 7020700000000001
1101400000000000 ; 7120700300000001
1101400000000000 ; 7120700400000001
1101400000000007 ; 3031900000000141
110150200000000A ; 30389000000001C1
1102000000000000 ; 7010300000000001
1102000000000000 ; 7110300300000001
1102000000000001 ; 3000000000000021
1102000000000001 ; 30000000000000C1
1102000000000001 ; 30000000000001C1
1102000000000100 ; 7010300000000001
1102000000000100 ; 7110300400000001
110200200000000A ; 30389000000001C1
1102100000000000 ; 7010300000000001
1102100000000001 ; 3000000000000011
1102100000000001 ; 3000000000000021
1102100000000001 ; 3000000000000031
1102100000000001 ; 3000000000000041
1102100000000001 ; 3000000000000051
1102100000000001 ; 3000000000000081
1102100000000001 ; 30000000000000C1
1102100000000001 ; 3000000000000141
1102100000000001 ; 3100000300000021
1102100000000007 ; 3031900000000041
1102100000000007 ; 3031900000000081
1102100000000007 ; 30319000000000C1
1102100000000007 ; 3131900400000031
1102200000000000 ; 7010700000000002
1102400000000000 ; 7020700000000002
1102400000000007 ; 3131900400000022
110250200000000A ; 30389000000001C2
1103000000000000 ; 7020300000000001
1103000000000000 ; 7120300300000001
1103000000000000 ; 7120300400000001
1103000000000001 ; 3000000000000021
1103000000000001 ; 3000000000000031
1103000000000001 ; 3000000000000041
1103000000000001 ; 30000000000000C1
1103000000000001 ; 3000000000000141
1103000000000001 ; 30000000000001C1
1103000000000001 ; 3100000300000031
1103000000000001 ; 31000004000000C1
110300200000000A ; 30389000000001C1
1103100000000000 ; 7020300000000001
1103100000000000 ; 7020300000000081
1103100000000000 ; 7120300300000001
1103100000000001 ; 3000000000000021
1103100000000001 ; 3000000000000031
1103100000000001 ; 3000000000000081
1103100000000001 ; 30000000000000C1
1103100000000001 ; 3000000000000141
1103100000000001 ; 3100000300000031
1103100000000001 ; 31000003000000C1
1103100000000001 ; 3100000400000031
1103100000000001 ; 3100000400000081
1103200000000000 ; 7120700300000002
1103400000000000 ; 7120700300000002
1110000000000000 ; 7000000000000000
1110000000000000 ; 7000000000000020
1110000000000000 ; 7000000000000210
1110000000000000 ; 7000000000000270
1110000000000000 ; 7100000300000000
1110000000000000 ; 71000003000000C0
1110000000000000 ; 7100000400000000
1110000000000000 ; 7100000400000020
1110000000000000 ; 7100000400000080
1110000000000001 ; 3000000000000030
1110000000000001 ; 3000000000000040
1110000000000005 ; 3002000000000020
1110000000000007 ; 3031900000000020
1110000000000007 ; 3031900000000030
1110000000000007 ; 3031900000000040
1110000000000007 ; 3031900000000080
1110000000000007 ; 30319000000000C0
1110000000000007 ; 3031900000000140
1110000000000007 ; 30319000000001C0
1110000000000007 ; 30319000000001D0
1110000000000007 ; 3131900300000020
1110000000000007 ; 3131900300000040
1110000000000007 ; 3131900400000020
1110000000000007 ; 3131900400000080
1110000000000007 ; 31319004000000C0
1110000000000007 ; 31319004000001D0
1110000000000007 ; 3131900400000210
1110000000000010 ; 7000000000000000
1110000000000010 ; 7100000300000000
1110000000000010 ; 7100000400000000
1110000000000017 ; 30319000000001C0
1110000000000017 ; 30319000000001D0
1110000000001000 ; 7000000000000000
1110000000001000 ; 7000000000000210
1110000000001001 ; 3000000000000030
1110000000001007 ; 3031900000000030
1110000000001007 ; 3031900000000040
1110000000001007 ; 3031900000000050
1110000000002000 ; 7330900000000000
1110000000002001 ; 3300000000000030
1110000000002006 ; 3335900000000020
1110000000002006 ; 3335900000000030
1110000000002006 ; 3335900000000050
1110000000003000 ; 7220900000000000
1110000000003000 ; 7220900000000210
1110000000006006 ; 3335900000000030
1110000000100000 ; 7000000000000000
1110000000100000 ; 7000000000000020
1110000000100000 ; 7100000300000000
1110000000100000 ; 7100000300000020
1110000000100000 ; 7100000400000000
1110000000100000 ; 7100000400000020
1110000000100000 ; 7100000400000030
1110000000100000 ; 7100000400000080
1110000000100007 ; 3031900000000020
1110000000100007 ; 3031900000000040
1110000000100007 ; 3031900000000080
1110000000100007 ; 30319000000000C0
1110000000100007 ; 30319000000001C0
1110000000100007 ; 30319000000001D0
1110000000100007 ; 3131900300000040
1110000000100007 ; 3131900400000020
1110000000100007 ; 3131900400000040
1110000000100007 ; 3131900400000080
1110000000100007 ; 31319004000000C0
1110000000100007 ; 3131900400000140
1110000000100007 ; 3131900400000210
1110000000100010 ; 7000000000000000
1110000000100010 ; 7100000300000000
1110000000100010 ; 7100000400000000
1110000000100100 ; 7000000000000000
1110000000100107 ; 3031900000000010
1110000000100400 ; 7000000000000001
1110000000100400 ; 7100000300000001
1110000000100400 ; 7100000400000001
1110000000300000 ; 7020200000000001
1110000000300000 ; 7020200000000021
1110000000300000 ; 7020200000000081
1110000000300000 ; 70202000000000C1
1110000000300000 ; 7120200300000001
1110000000300000 ; 7120200400000001
1110000000300000 ; 7120200400000021
1110000000300000 ; 7120200400000081
1110000000300001 ; 3000000000000011
1110000000300001 ; 3000000000000021
1110000000300001 ; 3000000000000031
1110000000300001 ; 3000000000000041
1110000000300001 ; 3000000000000081
1110000000300001 ; 30000000000000C1
1110000000300001 ; 3000000000000141
1110000000300001 ; 30000000000001C1
1110000000300001 ; 3100000300000021
1110000000300001 ; 3100000300000041
1110000000300001 ; 3100000400000011
1110000000300001 ; 3100000400000021
1110000000300001 ; 3100000400000031
1110000000300001 ; 3100000400000041
1110000000300001 ; 3100000400000081
1110000000300001 ; 31000004000000C1
1110000000300001 ; 3100000400000141
1110000000300007 ; 3031900000000021
1110000000300007 ; 3031900000000041
1110000000300007 ; 3031900000000081
1110000000300007 ; 30319000000000C1
1110000000300007 ; 3031900000000141
1110000000300007 ; 30319000000001C1
1110001000000005 ; 3892900000000020
1110001000000005 ; 38929000000000C0
1110001000000007 ; 3891900000000020
1110001000100005 ; 3892900000000020
1110001000100005 ; 38929000000000C0
1110001000100005 ; 3892900300000020
1110001000100005 ; 38929003000000C0
1110001000100005 ; 38929004000000C0
111000200000000A ; 3038900000000020
111000200000000A ; 30389000000001C0
111000200000000A ; 3138900300000020
111000200000000A ; 3138900400000020
111000200010000A ; 3038900000000020
111000200010000A ; 30389000000001C0
111000200010000A ; 3138900300000020
111000200010000A ; 3138900400000020
111000200030000A ; 30389000000001C1
1110100000000000 ; 7000000000000000
1110100000000000 ; 7100000300000000
1110100000000000 ; 7100000400000000
1110100000000001 ; 3000000000000020
1110100000000001 ; 3000000000000030
1110100000000001 ; 3000000000000040
1110100000000001 ; 3000000000000050
1110100000000001 ; 3000000000000080
1110100000000001 ; 30000000000000C0
1110100000000001 ; 3000000000000140
1110100000000001 ; 31000003000000C0
1110100000000001 ; 3100000400000020
1110100000000001 ; 3100000400000030
1110100000000007 ; 3031900000000020
1110100000000007 ; 3031900000000040
1110100000000007 ; 3131900400000020
1110100000000007 ; 3131900400000210
1110100000000010 ; 7000000000000000
1110100000000010 ; 7100000400000000
1110100000000011 ; 3000000000000020
1110100000000011 ; 3000000000000030
1110100000000011 ; 3000000000000040
1110100000000011 ; 3000000000000080
1110100000100000 ; 7000000000000000
1110100000100000 ; 7000000000000020
1110100000100000 ; 7100000300000000
1110100000100000 ; 7100000400000000
1110100000100000 ; 7100000400000020
1110100000100001 ; 3000000000000020
1110100000100001 ; 30000000000000C0
1110100000100001 ; 3000000000000140
1110100000100001 ; 3100000400000020
1110100000100007 ; 3031900000000050
1110100000100010 ; 7000000000000000
1110100000100010 ; 7100000300000000
1110100000100010 ; 7100000400000000
1110100000100011 ; 3000000000000020
1110100000100011 ; 3000000000000030
1110100000100011 ; 3000000000000040
1110100000100011 ; 30000000000000C0
1110100000100011 ; 3000000000000140
1110100000100017 ; 30319000000000C0
1110100000100017 ; 31319004000000C0
1110100000300000 ; 7020200000000001
1110100000300000 ; 70202000000000C1
1110100000300001 ; 3000000000000021
1110100000300001 ; 3000000000000031
1110100000300001 ; 3000000000000041
1110100000300001 ; 3000000000000051
1110100000300001 ; 3000000000000081
1110100000300001 ; 30000000000000C1
1110100000300001 ; 3100000400000041
1110100000300001 ; 3100000400000081
1110100000300010 ; 7020200000000001
1110100000300011 ; 3000000000000021
1110100000300011 ; 3000000000000031
1110100000300011 ; 3000000000000041
1110100000300011 ; 3000000000000081
1110100000300011 ; 30000000000000C1
1110100000300011 ; 3100000400000031
1110100000300011 ; 3100000400000041
1110100000300011 ; 3100000400000081
1110200000000000 ; 7010700000000001
1110200000000000 ; 7010700000000021
1110200000000002 ; 3000000000000021
1110200000000002 ; 3000000000000031
1110200000000002 ; 3000000000000041
1110200000000002 ; 3000000000000051
1110200000000002 ; 3000000000000081
1110200000000002 ; 30000000000000B1
1110200000000002 ; 30000000000000C1
1110200000000002 ; 3000000000000111
1110200000000002 ; 3000000000000131
1110200000000002 ; 3000000000000141
1110200000000002 ; 30000000000001C1
1110200000000002 ; 31000003000000C1
1110200000000002 ; 3100000400000031
1110200000000002 ; 3100000400000041
1110200000000002 ; 3100000400000051
1110200000000002 ; 3100000400000081
1110200000000007 ; 3031900000000081
1110200000000012 ; 3000000000000041
1110200000000012 ; 3000000000000121
1110200000100000 ; 7010700000000001
1110200000100002 ; 3000000000000021
1110200000100002 ; 3000000000000031
1110200000100002 ; 3000000000000041
1110200000100002 ; 3000000000000051
1110200000100002 ; 30000000000000C1
1110200000100002 ; 3000000000000101
1110200000100002 ; 3000000000000111
1110200000100002 ; 3000000000000121
1110200000100002 ; 3000000000000141
1110200000100002 ; 3000000000000161
1110200000100002 ; 30000000000001C1
1110200000100002 ; 3100000300000031
1110200000100002 ; 3100000400000031
1110200000100002 ; 3100000400000111
1110200000100007 ; 31319004000000C1
1110200000100010 ; 7010700000000001
1110200000100012 ; 3000000000000021
1110200000100012 ; 3000000000000031
1110200000100012 ; 3000000000000041
1110200000100012 ; 30000000000000B1
1110200000100012 ; 30000000000000C1
1110200000100012 ; 3000000000000101
1110200000100012 ; 3000000000000111
1110200000100012 ; 3000000000000121
1110200000100012 ; 3000000000000131
1110200000100012 ; 3000000000000151
1110200000100012 ; 3000000000000161
1110200000100012 ; 3100000300000161
1110200000100012 ; 3100000400000101
1110200000100012 ; 3100000400000111
1110200000100012 ; 3100000400000151
1110200000100012 ; 3100000400000161
1110200000300010 ; 7020700000000002
1110200000300012 ; 3000000000000122
1110201000100015 ; 38929000000000C1
1110300000000000 ; 7010700000000001
1110300000000000 ; 7010700000000021
1110300000000000 ; 7010700000000031
1110300000000000 ; 7010700000000081
1110300000000000 ; 70107000000000B1
1110300000000000 ; 7010700000000111
1110300000000000 ; 7110700400000001
1110300000000002 ; 3000000000000011
1110300000000002 ; 3000000000000021
1110300000000002 ; 3000000000000031
1110300000000002 ; 3000000000000041
1110300000000002 ; 3000000000000051
1110300000000002 ; 3000000000000081
1110300000000002 ; 30000000000000B1
1110300000000002 ; 30000000000000C1
1110300000000002 ; 3000000000000111
1110300000000002 ; 3000000000000131
1110300000000002 ; 3000000000000141
1110300000000002 ; 30000000000001C1
1110300000000002 ; 3100000300000041
1110300000000002 ; 31000003000000C1
1110300000000002 ; 3100000300000111
1110300000000002 ; 3100000400000011
1110300000000002 ; 3100000400000031
1110300000000002 ; 3100000400000041
1110300000000002 ; 3100000400000051
1110300000000002 ; 3100000400000081
1110300000000002 ; 31000004000000C1
1110300000000002 ; 3100000400000111
1110300000000002 ; 3100000400000141
1110300000000012 ; 3100000400000111
1110300000100000 ; 7010700000000001
1110300000100000 ; 7010700000000021
1110300000100000 ; 7010700000000031
1110300000100000 ; 70107000000000C1
1110300000100000 ; 7010700000000111
1110300000100000 ; 7110700400000001
1110300000100000 ; 7110700400000021
1110300000100002 ; 3000000000000021
1110300000100002 ; 3000000000000031
1110300000100002 ; 3000000000000041
1110300000100002 ; 3000000000000051
1110300000100002 ; 30000000000000C1
1110300000100002 ; 3000000000000111
1110300000100002 ; 3000000000000141
1110300000100002 ; 30000000000001C1
1110300000100002 ; 31000003000000C1
1110300000100002 ; 3100000400000011
1110300000100002 ; 3100000400000031
1110300000100002 ; 3100000400000051
1110300000300000 ; 7020700000000002
1110300000300000 ; 70207000000000C2
1110300000300000 ; 7120700400000022
1110300000300002 ; 3000000000000022
1110300000300002 ; 3000000000000032
1110300000300002 ; 3000000000000042
1110400000000000 ; 7020700000000001
1110400000000000 ; 7120700400000001
1110400000100001 ; 30000000000001C1
1110500000000000 ; 7020700000000001
1110500000000000 ; 7120700400000001
1110500000000001 ; 30000000000001C1
1110500000100000 ; 7020700000000001
1110500000100000 ; 7120700400000001
1111000000000000 ; 7000000000000000
1111000000000000 ; 7100000300000000
1111000000000000 ; 7100000400000000
1111000000000007 ; 3031900000000020
1111000000000007 ; 3031900000000050
1111000000000007 ; 30319000000000C0
1111000000000010 ; 7000000000000000
1111000000000010 ; 7100000300000000
1111000000000010 ; 7100000400000000
1111000000000017 ; 3031900000000020
1111000000000017 ; 3031900000000080
1111000000000017 ; 30319000000000C0
1111000000000017 ; 30319000000001D0
1111000000000017 ; 3131900400000020
1111000000000021 ; 3000000000000080
1111000000000021 ; 30000000000000C0
1111000000000091 ; 3000000000000150
11110000000000B1 ; 3000000000000110
11110000000000B1 ; 3000000000000140
1111000000100000 ; 7000000000000000
1111000000100000 ; 7100000300000000
1111000000100000 ; 7100000400000000
1111000000100010 ; 7000000000000000
1111000000100010 ; 7100000300000000
1111000000100010 ; 7100000400000000
1111000000300000 ; 7020200000000001
1111000000300000 ; 7120200400000001
1111000000300001 ; 3000000000000021
1111000000300001 ; 3000000000000031
1111000000300001 ; 30000000000001C1
1111001000000005 ; 3892900000000020
1111001000000005 ; 38929000000000C0
1111001000000005 ; 3892900400000020
1111001000000015 ; 3892900000000020
1111100000000000 ; 7000000000000000
1111100000000000 ; 7100000300000000
1111100000000000 ; 7100000400000000
